showtimeId,movieTitle,theaterName,localDate,localTime,totalSeats,availableSeats,ticketPrice
927,List no,Rodriguez Inc Cinemas,2026-07-29,10:00:00,300,287,19.89
928,Prevent,"Compton, Owens and Decker Cinemas",2026-06-30,16:00:00,250,238,17.78
929,Policy include,"Compton, Owens and Decker Cinemas",2026-08-04,19:00:00,200,192,24.14
930,Similar item,"Vang, Wilkinson and Wilson Cinemas",2026-07-07,16:00:00,300,280,21.43
931,During painting,Flores PLC Cinemas,2026-07-28,10:00:00,150,148,22.45
932,The point state,Perez Inc Cinemas,2026-09-04,19:00:00,250,243,15.32
933,Paper great,Clark-Miller Cinemas,2026-07-27,21:30:00,150,137,9.55
934,Break open,Acosta and Sons Cinemas,2026-08-09,16:00:00,200,185,14.83
935,Claim opportunity ability,Ho-Mendez Cinemas,2026-07-23,13:00:00,200,186,19.01
936,Traditional one,Mcclain Inc Cinemas,2026-09-06,10:00:00,80,71,12.58
937,Sing card,"Phelps, Kramer and Shannon Cinemas",2026-07-10,21:30:00,80,72,16.64
938,Sing successful thus sometimes,Hall Ltd Cinemas,2026-08-29,16:00:00,250,229,9.82
939,Maintain site night,"Li, Jensen and Vazquez Cinemas",2026-06-30,21:30:00,150,142,16.87
940,School address wear value,Black-Mccoy Cinemas,2026-09-03,19:00:00,250,241,18.28
941,Environmental make wait,Jackson-Mcclure Cinemas,2026-07-02,21:30:00,120,120,8.4
942,But challenge reveal,Robinson Inc Cinemas,2026-07-26,13:00:00,300,290,14.88
943,Almost no answer,Wheeler PLC Cinemas,2026-07-18,16:00:00,250,234,12.92
944,Summer begin,"Levy, Franco and Hoffman Cinemas",2026-07-18,13:00:00,100,86,20.41
945,Sometimes eye quickly,Benson Inc Cinemas,2026-07-12,16:00:00,100,90,17.57
946,Time traditional,"Taylor, Morales and Fuller Cinemas",2026-08-08,21:30:00,150,129,23.26
947,Buy ground student with,Andrews-Aguirre Cinemas,2026-07-27,16:00:00,100,77,23.01
948,Particular movie,Williams-Mckenzie Cinemas,2026-08-28,19:00:00,80,72,10.08
949,Daughter serious international,"Kennedy, Mueller and Aguirre Cinemas",2026-08-15,21:30:00,180,164,21.16
950,Population before possible,"Mckee, Gardner and Davenport Cinemas",2026-07-18,19:00:00,100,83,12.89
951,How rest,"Larson, Daniels and James Cinemas",2026-07-15,10:00:00,80,66,19.95
952,Natural foot note,Mitchell and Sons Cinemas,2026-07-03,19:00:00,200,193,15.74
953,Whose which,Harris-Hernandez Cinemas,2026-06-26,21:30:00,200,185,14.39
954,Cultural huge,"Gonzalez, Santos and Gardner Cinemas",2026-09-01,21:30:00,150,131,9.44
955,House participant want,Reid-Miller Cinemas,2026-08-29,10:00:00,250,245,17.74
956,Occur that article,Smith-Ramirez Cinemas,2026-07-11,21:30:00,100,88,16.98
957,Building owner,Knight Group Cinemas,2026-08-31,16:00:00,180,180,20.17
958,Floor offer lead,Gibbs Group Cinemas,2026-08-25,19:00:00,120,109,17.96
959,Himself interest kind,Fernandez Inc Cinemas,2026-08-28,19:00:00,120,105,12.74
960,Beat sign,Carlson-Cruz Cinemas,2026-06-26,16:00:00,200,173,12.85
961,Attack explain save,Hill Inc Cinemas,2026-07-11,21:30:00,120,114,8.98
962,Him government,"Carpenter, Morrow and Smith Cinemas",2026-08-28,21:30:00,180,180,15.11
963,Suggest major sport,"Davis, Richardson and Gonzalez Cinemas",2026-07-13,16:00:00,200,200,18.08
964,Actually green,Hunter Group Cinemas,2026-09-04,21:30:00,250,246,16.12
965,Above girl very,Byrd-Foster Cinemas,2026-08-04,19:00:00,80,69,14.08
966,Eight book owner,"Phelps, Kramer and Shannon Cinemas",2026-07-23,19:00:00,180,157,16.8
967,Traditional structure,Wright-Davis Cinemas,2026-08-08,21:30:00,250,241,11.38
968,Election lawyer successful,Whitehead-Hernandez Cinemas,2026-07-01,21:30:00,300,283,12.55
969,Loss dark act,"Vasquez, Sanchez and Green Cinemas",2026-07-22,13:00:00,300,278,18.77
970,My hour task,"Underwood, Bartlett and Russell Cinemas",2026-06-28,19:00:00,180,173,12.41
971,Great all,Jimenez Ltd Cinemas,2026-08-25,13:00:00,80,77,21.61
972,Less admit involve,"Howard, Brennan and Moore Cinemas",2026-08-13,21:30:00,100,73,22.85
973,Our purpose,"Medina, Lee and Freeman Cinemas",2026-07-09,16:00:00,150,134,24.81
974,Chance company,"Wallace, Perkins and Johnson Cinemas",2026-07-13,19:00:00,80,60,21.58
975,Animal manager accept eight,Rodriguez Group Cinemas,2026-08-24,16:00:00,180,166,20.16
976,Paper throw upon,"Schwartz, Estrada and Hernandez Cinemas",2026-07-06,19:00:00,200,199,11.5
977,Pick man,"Turner, Ponce and Barrett Cinemas",2026-07-17,19:00:00,300,297,14.74
978,Break film tax,Brown LLC Cinemas,2026-08-24,16:00:00,100,83,23.92
979,Hot lay,Morris-Armstrong Cinemas,2026-06-23,13:00:00,250,240,20.25
980,Market there us design,Martinez PLC Cinemas,2026-08-22,19:00:00,100,87,20.13
981,Child plan other about,Byrd-Foster Cinemas,2026-07-02,13:00:00,80,70,19.2
982,Health change tree,Martinez LLC Cinemas,2026-07-28,10:00:00,100,97,23.02
983,Entire,Parks Ltd Cinemas,2026-09-06,21:30:00,200,183,8.6
984,Involve image difficult,Zuniga Group Cinemas,2026-07-30,10:00:00,100,100,9.43
985,Dark lot sister,Lynn Group Cinemas,2026-09-03,13:00:00,120,116,16.63
986,Measure bit my,Chang Ltd Cinemas,2026-08-14,21:30:00,180,174,14.1
987,Capital artist economic,"Nguyen, Ellis and Wright Cinemas",2026-07-24,10:00:00,200,190,13.91
988,Arrive test,"Chapman, Ball and Patterson Cinemas",2026-08-14,16:00:00,300,300,18.04
989,Game example,Tucker-Olson Cinemas,2026-07-23,16:00:00,100,84,23.68
990,Hour this dinner,Davis LLC Cinemas,2026-08-12,13:00:00,100,81,8.73
991,Including drive,Page-Jacobs Cinemas,2026-06-30,21:30:00,300,287,20.88
992,Leader ball imagine his,Vega-Lawrence Cinemas,2026-07-01,10:00:00,200,195,9.14
993,Read girl,Valdez-Jacobs Cinemas,2026-08-11,19:00:00,180,171,21.32
994,Cause we,Hall-Washington Cinemas,2026-07-21,10:00:00,80,70,11.23
995,Him somebody professional,Miller LLC Cinemas,2026-06-30,16:00:00,180,164,17.9
996,Conference paper nearly,Myers Ltd Cinemas,2026-08-17,16:00:00,250,244,16.38
997,Treatment leader near,"Johns, Figueroa and Graham Cinemas",2026-07-31,19:00:00,180,174,20.36
998,Truth explain,"Cook, Jones and Jones Cinemas",2026-08-18,21:30:00,100,98,23.6
999,Individual price,Miller LLC Cinemas,2026-07-05,13:00:00,200,172,9.89
1000,Media hospital,Mclaughlin Inc Cinemas,2026-08-23,16:00:00,250,245,16.2
1001,Maintain soldier,Smith and Sons Cinemas,2026-08-06,21:30:00,80,54,23.19
1002,Go yourself over,"Brown, Hammond and Campbell Cinemas",2026-06-27,13:00:00,150,135,20.65
1003,Air hold,Reese PLC Cinemas,2026-08-02,10:00:00,180,174,13.3
1004,Education likely,"Arnold, Ashley and Alexander Cinemas",2026-07-05,16:00:00,80,69,17.38
1005,Other drive,Miller LLC Cinemas,2026-08-11,10:00:00,80,72,20.39
1006,Case include,Payne PLC Cinemas,2026-07-05,21:30:00,300,292,19.78
1007,Alone American,Lowery LLC Cinemas,2026-08-25,16:00:00,180,163,17.54
1008,You increase main,Richardson-Jimenez Cinemas,2026-07-03,19:00:00,250,244,24.64
1009,Another,Edwards and Sons Cinemas,2026-06-25,16:00:00,80,69,15.5
1010,Front light four,"Bennett, Williams and Klein Cinemas",2026-07-13,13:00:00,80,78,24.23
1011,Until nothing then,"Sims, Weber and Villa Cinemas",2026-08-08,16:00:00,80,74,10.55
1012,Nothing every edge,Martinez-Dunlap Cinemas,2026-07-16,16:00:00,200,194,13.58
1013,Pattern,"Wilson, Stewart and Hobbs Cinemas",2026-07-03,21:30:00,250,240,23.92
1014,Music reason sense list,"Martinez, Roman and Murphy Cinemas",2026-06-26,21:30:00,200,187,20.03
1015,Article among,Landry-Hill Cinemas,2026-07-24,13:00:00,300,293,18.88
1016,Pm left,Carter-Hendrix Cinemas,2026-07-21,19:00:00,250,248,9.06
1017,List civil just education,Price-Lee Cinemas,2026-07-26,13:00:00,180,165,8.37
1018,Also girl,Miranda and Sons Cinemas,2026-07-13,13:00:00,250,240,8.8
1019,Purpose ever ball,Lowery LLC Cinemas,2026-07-04,19:00:00,100,97,24.78
1020,Once series rise,Garcia LLC Cinemas,2026-07-07,13:00:00,80,73,16.98
1021,How even,"Bell, Peterson and Price Cinemas",2026-07-11,16:00:00,300,287,12.58
1022,Site yeah,Sanchez-Douglas Cinemas,2026-08-01,10:00:00,300,279,11.1
1023,Pattern challenge soldier send,Garrett-Stout Cinemas,2026-07-21,19:00:00,120,104,14.59
1024,Value process,Orr-Miranda Cinemas,2026-08-26,19:00:00,250,238,23.11
1025,Trouble fight fast option,"Velez, Howell and Stevenson Cinemas",2026-07-10,16:00:00,150,134,18.63
1026,Bad production brother even,"Moore, Gilmore and Martin Cinemas",2026-07-04,13:00:00,250,232,14.1
1027,Significant impact,Haynes-Moss Cinemas,2026-09-01,19:00:00,120,90,20.7
1028,Arrive occur sister,Pham Ltd Cinemas,2026-07-11,16:00:00,100,94,15.95
1029,Call popular,Baxter PLC Cinemas,2026-07-21,16:00:00,250,230,23.71
1030,Off region measure,"Campbell, Long and Silva Cinemas",2026-07-07,13:00:00,120,101,12.42
1031,Institution possible,Carney Group Cinemas,2026-09-02,13:00:00,120,104,18.57
1032,Quite approach,Russell Inc Cinemas,2026-06-26,19:00:00,200,180,20.69
1033,Experience western discover,Page-Jacobs Cinemas,2026-07-10,19:00:00,300,289,21.47
1034,Real establish,"Hammond, Douglas and Johnson Cinemas",2026-07-10,16:00:00,200,187,11.78
1035,Staff agency,"Turner, Ponce and Barrett Cinemas",2026-07-22,19:00:00,200,177,18.81
1036,Success near,"Morales, Miller and Harrell Cinemas",2026-07-08,16:00:00,120,107,23.08
1037,Total sort,"Andrade, Gordon and Cruz Cinemas",2026-07-05,21:30:00,80,68,17.56
1038,Recently support,"Chase, Prince and Wilcox Cinemas",2026-08-28,13:00:00,250,237,22.82
1039,Really kitchen,"Anderson, Velazquez and Stewart Cinemas",2026-08-10,10:00:00,120,113,15.0
1040,Laugh discuss,"Levy, Franco and Hoffman Cinemas",2026-08-27,21:30:00,250,235,14.12
1041,Star clearly,Joseph Inc Cinemas,2026-07-22,16:00:00,150,138,22.24
1042,Suffer wonder along,Coleman-Green Cinemas,2026-06-28,21:30:00,80,68,21.85
1043,Tonight current born,Howe Inc Cinemas,2026-08-16,19:00:00,100,85,10.21
1044,Manager sell,"White, Smith and Warner Cinemas",2026-07-25,16:00:00,250,245,15.55
1045,Major manager,Harrell Group Cinemas,2026-09-02,16:00:00,120,109,16.53
1046,Data tend,Brown-Cohen Cinemas,2026-08-13,19:00:00,200,187,20.95
1047,Process garden figure,"Smith, Jackson and Porter Cinemas",2026-06-25,21:30:00,120,105,17.92
1048,Describe also sea,"Lloyd, Walker and Brock Cinemas",2026-08-24,19:00:00,180,159,13.38
1049,Prepare much,"Barnes, Paul and Price Cinemas",2026-08-03,16:00:00,300,281,16.51
1050,Today future recognize,Barron-Brown Cinemas,2026-07-16,10:00:00,80,71,18.34
1051,Consider few population,"Cooper, Watts and Farrell Cinemas",2026-07-10,16:00:00,80,78,24.68
1052,Power game yard,"Walton, Anderson and Cook Cinemas",2026-08-08,19:00:00,180,164,15.15
1053,Old strategy,"Moore, Gilmore and Martin Cinemas",2026-07-30,21:30:00,300,280,9.13
1054,Type plan,Walker-Gonzalez Cinemas,2026-08-03,21:30:00,120,108,24.45
1055,Mother hotel development list,"Guerrero, Watson and Perry Cinemas",2026-07-07,21:30:00,80,62,8.26
1056,Environmental couple,Buchanan LLC Cinemas,2026-07-12,10:00:00,300,281,17.03
1057,Movie money contain,"Lawson, Lopez and Myers Cinemas",2026-08-12,16:00:00,180,158,18.41
1058,Building treatment ready,Nelson-Knight Cinemas,2026-07-20,19:00:00,180,175,24.15
1059,Service spring,Morrison-Simmons Cinemas,2026-09-06,21:30:00,100,87,16.62
1060,Choose picture age thus,Johnson Ltd Cinemas,2026-07-27,10:00:00,80,69,16.23
1061,Attention in line,Bryan Inc Cinemas,2026-07-01,13:00:00,300,293,14.03
1062,Too responsibility,"Anderson, Velazquez and Stewart Cinemas",2026-08-12,19:00:00,300,288,23.27
1063,Bit sing,"Miranda, Wheeler and Avila Cinemas",2026-07-28,13:00:00,150,127,23.42
1064,Own,Harrington Group Cinemas,2026-08-26,13:00:00,300,294,12.5
1065,Impact color whatever,"Cooper, Watts and Farrell Cinemas",2026-08-03,19:00:00,80,77,21.71
1066,In each yeah,Bridges Ltd Cinemas,2026-09-06,19:00:00,180,161,15.49
1067,Daughter above,Turner Inc Cinemas,2026-08-22,13:00:00,150,144,20.3
1068,Hospital bill,Wheeler PLC Cinemas,2026-07-01,16:00:00,80,71,21.52
1069,Finish person,Morris-Armstrong Cinemas,2026-08-02,16:00:00,100,86,8.27
1070,Certain hair plant,Bird-Trujillo Cinemas,2026-08-02,13:00:00,120,116,22.08
1071,Apply simply why,Moody-Williams Cinemas,2026-08-11,16:00:00,150,139,10.37
1072,Hair remember,Thomas and Sons Cinemas,2026-07-08,16:00:00,200,196,19.42
1073,Ok rock,"Phelps, Montoya and Barnett Cinemas",2026-07-16,10:00:00,100,88,12.44
1074,Its bit foreign,"Wilson, Jacobson and Griffith Cinemas",2026-08-19,16:00:00,100,90,18.81
1075,Yet keep bed,Roberts Ltd Cinemas,2026-06-29,10:00:00,100,93,17.3
1076,Future effort,Santos-Wood Cinemas,2026-08-17,13:00:00,250,233,15.44
1077,Help blood of,"Martinez, Rose and Jackson Cinemas",2026-08-30,10:00:00,300,294,9.47
1078,Themselves both,Marshall and Sons Cinemas,2026-08-11,13:00:00,250,247,21.96
1079,Participant foreign major you,Anderson Group Cinemas,2026-07-08,10:00:00,250,233,8.81
1080,Record subject month,Martinez-Allen Cinemas,2026-06-26,10:00:00,100,77,10.5
1081,Out sense fact,"Gibson, Zimmerman and Warren Cinemas",2026-06-26,21:30:00,250,241,17.06
1082,Help require,Hunter Group Cinemas,2026-07-12,21:30:00,200,193,10.67
1083,Career wrong travel meet,"Hernandez, Cuevas and Webb Cinemas",2026-09-04,16:00:00,150,145,13.13
1084,Nation return smile,"Caldwell, Cross and Russell Cinemas",2026-07-13,10:00:00,100,88,19.35
1085,Group hotel sense,"Fisher, Payne and Thompson Cinemas",2026-09-01,21:30:00,250,244,11.64
1086,Final must wait,"Lloyd, Walker and Brock Cinemas",2026-08-20,16:00:00,150,135,8.66
1087,Line defense,"Smith, Yang and Ford Cinemas",2026-06-28,13:00:00,120,108,15.31
1088,Its thousand not,"Boyd, Ellis and Maynard Cinemas",2026-08-11,21:30:00,180,165,10.26
1089,Sell amount executive,Kim-George Cinemas,2026-08-12,21:30:00,200,197,16.4
1090,Appear close goal,Hansen-Schneider Cinemas,2026-07-17,21:30:00,120,108,23.51
1091,Defense skin,Howe Inc Cinemas,2026-08-19,16:00:00,80,69,23.11
1092,Enough kid anyone already,Garner LLC Cinemas,2026-08-07,10:00:00,150,147,10.21
1093,Challenge their check,Buchanan LLC Cinemas,2026-07-11,16:00:00,200,194,15.81
1094,Also,"Hunter, Taylor and York Cinemas",2026-07-02,13:00:00,200,197,20.34
1095,Couple other,Rojas Inc Cinemas,2026-08-26,10:00:00,300,274,10.3
1096,Democratic beautiful,Johnson-Powers Cinemas,2026-08-25,19:00:00,150,140,21.64
1097,Tonight try,Price-Schmitt Cinemas,2026-09-04,16:00:00,250,242,24.94
1098,Type score ready,"Silva, Snyder and Reeves Cinemas",2026-09-04,16:00:00,120,116,20.11
1099,Dream including resource,"Salazar, Carlson and Hall Cinemas",2026-08-12,21:30:00,150,139,22.99
1100,Image policy catch,"Taylor, Morales and Fuller Cinemas",2026-09-03,16:00:00,300,299,17.43
1101,Stock for political,"Freeman, Hall and Allison Cinemas",2026-07-01,13:00:00,150,136,13.18
1102,Almost home dream,Villarreal-Jackson Cinemas,2026-07-05,16:00:00,150,145,23.95
1103,Long chance,"Chan, Hart and Schmidt Cinemas",2026-08-20,13:00:00,250,242,20.46
1104,Series popular,"Freeman, Hall and Allison Cinemas",2026-07-20,13:00:00,180,175,22.61
1105,Care student economic,Chase-Washington Cinemas,2026-08-02,16:00:00,100,95,23.03
1106,Method tonight them,Terry-Price Cinemas,2026-08-14,10:00:00,300,278,14.56
1107,A,Morgan and Sons Cinemas,2026-07-09,13:00:00,80,71,24.96
1108,Because yard bring,Peterson-Dunn Cinemas,2026-07-07,10:00:00,120,114,11.94
1109,Human director building,Garrett-Stout Cinemas,2026-09-01,21:30:00,80,74,22.32
1110,Tough top green,"Vasquez, Sanchez and Green Cinemas",2026-07-04,16:00:00,200,200,11.21
1111,Car feel small,Griffin Ltd Cinemas,2026-08-22,19:00:00,100,70,23.31
1112,Mr Mr all,White-Reese Cinemas,2026-08-13,16:00:00,120,101,10.02
1113,Key fire set,"Phillips, Walters and Evans Cinemas",2026-08-01,16:00:00,250,241,16.04
1114,Stay help,"Silva, Snyder and Reeves Cinemas",2026-06-25,13:00:00,250,237,17.61
1115,Beautiful that age although,Stevenson Group Cinemas,2026-07-12,19:00:00,200,182,13.25
1116,Deep better,"Moore, Alexander and Reed Cinemas",2026-07-24,21:30:00,100,86,23.42
1117,Detail more,"Berry, Green and Ward Cinemas",2026-09-03,13:00:00,120,115,8.92
1118,Identify all agreement stop,Moore Group Cinemas,2026-07-29,16:00:00,120,105,15.29
1119,Magazine painting yard single,"Wiley, Tapia and Smith Cinemas",2026-07-02,13:00:00,250,238,19.22
1120,Senior suggest light four,"Santiago, Smith and Cannon Cinemas",2026-07-07,13:00:00,200,192,14.78
1121,Central short so,"Gibson, Zimmerman and Warren Cinemas",2026-07-14,16:00:00,180,166,24.56
1122,Power apply outside,Buchanan LLC Cinemas,2026-08-24,21:30:00,250,244,15.41
1123,Miss stay,Garner LLC Cinemas,2026-07-29,16:00:00,120,101,20.0
1124,Time area source,"Hayes, Sharp and Wilson Cinemas",2026-07-09,10:00:00,180,168,18.99
1125,Similar million have,Diaz and Sons Cinemas,2026-07-17,19:00:00,100,86,15.98
1126,Goal beat,Smith-Gomez Cinemas,2026-07-31,21:30:00,250,242,24.46
1127,Major cold,"Wong, Dawson and Martin Cinemas",2026-08-18,10:00:00,300,299,10.12
1128,Including stand enjoy,"Gonzalez, Santos and Gardner Cinemas",2026-08-03,19:00:00,150,138,8.09
1129,Treat only partner,"Johns, Figueroa and Graham Cinemas",2026-06-24,19:00:00,250,238,12.1
1130,Either choose to,Jones-Contreras Cinemas,2026-08-11,19:00:00,250,223,10.93
1131,What professor,"Rodriguez, Massey and Day Cinemas",2026-09-01,21:30:00,250,236,15.28
1132,Culture woman stage bank,"Calhoun, Wilson and Oneal Cinemas",2026-09-05,13:00:00,180,175,23.08
1133,Say dark,"Flowers, Morgan and Barnes Cinemas",2026-08-09,16:00:00,100,95,18.35
1134,Material history choose,Hill and Sons Cinemas,2026-09-06,16:00:00,250,241,8.34
1135,Look,"Lyons, Branch and Kennedy Cinemas",2026-08-12,10:00:00,120,115,21.8
1136,Society against,Pratt LLC Cinemas,2026-06-30,19:00:00,120,114,8.01
1137,Total,Kim-Romero Cinemas,2026-06-26,16:00:00,80,73,8.33
1138,Cultural detail talk,"Stevens, Howell and Mitchell Cinemas",2026-07-28,16:00:00,200,183,13.97
1139,Employee professor hair,"Garrison, Williams and Garcia Cinemas",2026-07-16,16:00:00,300,294,22.57
1140,Bad opportunity week,Buchanan LLC Cinemas,2026-06-30,10:00:00,200,186,10.17
1141,Lead least,Jones-Taylor Cinemas,2026-08-21,16:00:00,250,236,23.19
1142,Hear deep likely,Miller Group Cinemas,2026-07-28,21:30:00,120,101,17.71
1143,Most bad,Bradley-Davis Cinemas,2026-08-11,13:00:00,100,74,19.07
1144,Have reach water hit,Henderson LLC Cinemas,2026-07-24,19:00:00,80,67,17.46
1145,All property economy,"Hamilton, Wolfe and Gill Cinemas",2026-07-15,10:00:00,120,120,21.06
1146,Light rather discuss,Richardson Ltd Cinemas,2026-07-19,16:00:00,120,117,21.01
1147,Society laugh,Solis-Edwards Cinemas,2026-07-02,10:00:00,100,86,24.45
1148,Season five,"Johnson, Lynch and Morton Cinemas",2026-06-24,10:00:00,300,287,15.56
1149,Himself many,"Chen, Faulkner and Casey Cinemas",2026-08-05,10:00:00,250,234,10.79
1150,Whatever word series,"Brown, Ali and Jones Cinemas",2026-08-03,13:00:00,200,200,11.08
1151,Common story,Davis Inc Cinemas,2026-08-30,10:00:00,200,189,11.68
1152,Here southern we play,Johnson-Powers Cinemas,2026-07-09,10:00:00,250,233,11.33
1153,Hit green long,Avila LLC Cinemas,2026-07-13,13:00:00,100,89,9.85
1154,Unit matter,Barron-Brown Cinemas,2026-06-28,10:00:00,120,100,9.96
1155,Machine seven candidate,Jones-Contreras Cinemas,2026-06-26,19:00:00,200,188,9.87
1156,Sound itself,Bell PLC Cinemas,2026-07-18,16:00:00,200,180,11.29
1157,Within,Martinez and Sons Cinemas,2026-07-27,10:00:00,120,104,11.67
1158,New attack,James Ltd Cinemas,2026-08-10,10:00:00,180,169,12.13
1159,Well onto,Johnson-Powers Cinemas,2026-09-05,10:00:00,200,191,21.71
1160,Military she,Haynes-Jackson Cinemas,2026-07-14,10:00:00,300,288,9.53
1161,Lead hand stock night,Holloway and Sons Cinemas,2026-06-29,13:00:00,100,93,15.21
1162,Amount hour level,Adams PLC Cinemas,2026-09-06,13:00:00,200,185,20.55
1163,Picture easy trip,Rodriguez-Hernandez Cinemas,2026-09-04,10:00:00,80,70,16.66
1164,Inside relationship everything,Gibson-Thomas Cinemas,2026-07-23,16:00:00,80,64,23.29
1165,Account large lot,"Miller, Hansen and Salas Cinemas",2026-09-06,10:00:00,150,144,11.36
1166,Believe dark,"Garza, Williams and Walker Cinemas",2026-07-03,16:00:00,100,71,18.38
1167,Follow perhaps social himself,"Greene, Rogers and Haley Cinemas",2026-08-14,16:00:00,300,278,23.39
1168,Claim magazine century,Peterson-Mullins Cinemas,2026-08-14,10:00:00,80,67,17.29
1169,Bill involve sound future,"Guerrero, Watson and Perry Cinemas",2026-07-06,16:00:00,150,138,21.43
1170,Do seven,Smith-Patel Cinemas,2026-08-02,10:00:00,200,196,9.26
1171,Box nor,"Santiago, Smith and Cannon Cinemas",2026-08-20,10:00:00,80,72,11.28
1172,Under especially,"Wells, Anderson and Rodriguez Cinemas",2026-07-21,21:30:00,180,162,9.31
1173,Source full itself,"Knight, Rogers and Evans Cinemas",2026-09-05,16:00:00,250,250,21.53
1174,Theory discover,Davis Group Cinemas,2026-08-03,10:00:00,80,65,20.65
1175,Great true safe,Lutz and Sons Cinemas,2026-08-08,13:00:00,200,194,20.05
1176,Statement,"Henson, Jones and Sanders Cinemas",2026-07-06,16:00:00,200,196,20.31
1177,Right now mean,"Carrillo, Henderson and Matthews Cinemas",2026-08-21,13:00:00,150,139,16.63
1178,Conference wait military,Smith LLC Cinemas,2026-08-26,10:00:00,80,64,16.07
1179,Identify all agreement stop,Patterson LLC Cinemas,2026-08-15,16:00:00,180,169,15.7
1180,Wall before,Marshall Inc Cinemas,2026-07-01,13:00:00,250,245,11.7
1181,Standard strategy,"Myers, Gamble and Sanford Cinemas",2026-07-12,16:00:00,200,186,13.76
1182,Trial current by,Jones Ltd Cinemas,2026-08-05,10:00:00,80,70,13.22
1183,Because show without,"Larsen, Hernandez and Ward Cinemas",2026-07-10,10:00:00,300,289,12.12
1184,Need door draw,"Henson, Jones and Sanders Cinemas",2026-07-19,13:00:00,150,124,11.0
1185,Determine hundred,Johnson and Sons Cinemas,2026-07-03,13:00:00,200,186,9.98
1186,Picture ok imagine,"Miller, Hansen and Salas Cinemas",2026-08-07,10:00:00,150,141,21.12
1187,Debate clear,"Hull, Haynes and Garcia Cinemas",2026-08-25,21:30:00,180,177,12.37
1188,More explain offer,Thompson-Reyes Cinemas,2026-08-19,19:00:00,150,142,20.65
1189,Claim final,Wilson-Jones Cinemas,2026-06-26,21:30:00,80,64,14.39
1190,Affect surface,Campbell and Sons Cinemas,2026-07-31,21:30:00,120,110,24.85
1191,Law stay fall,Lutz and Sons Cinemas,2026-07-03,19:00:00,150,126,13.91
1192,Far set assume across,Gonzalez-Wilson Cinemas,2026-08-29,16:00:00,200,200,8.96
1193,Body history cup scene,"Blanchard, Taylor and Porter Cinemas",2026-09-04,10:00:00,200,190,9.57
1194,Anyone color,Green-Walters Cinemas,2026-07-29,19:00:00,300,297,12.0
1195,Media worry grow,Whitehead-Hernandez Cinemas,2026-07-27,16:00:00,100,79,12.52
1196,Article among,"Arias, Thompson and Jackson Cinemas",2026-08-22,19:00:00,250,233,24.4
1197,Gas reason large,Robertson-Hays Cinemas,2026-07-18,19:00:00,120,113,9.27
1198,Cut,James Ltd Cinemas,2026-08-26,10:00:00,150,121,11.11
1199,Everybody coach,Wyatt Ltd Cinemas,2026-08-22,10:00:00,250,231,10.21
1200,Last before material,Hamilton LLC Cinemas,2026-08-04,10:00:00,300,287,11.88
1201,Drive very,"May, Valenzuela and Lee Cinemas",2026-07-13,13:00:00,200,181,18.05
1202,Pattern reach,"Herring, Wilson and Mendoza Cinemas",2026-08-27,13:00:00,200,189,9.68
1203,To dark college try,Li-Hernandez Cinemas,2026-07-07,21:30:00,180,172,9.54
1204,Economy,Johnson Inc Cinemas,2026-06-26,19:00:00,200,192,13.77
1205,Daughter black situation,"Hunter, Taylor and York Cinemas",2026-08-28,13:00:00,180,167,10.86
1206,Itself certain site itself,Davis-Montgomery Cinemas,2026-08-16,16:00:00,250,225,24.95
1207,Agent environmental,"Herrera, Jensen and Ramirez Cinemas",2026-08-13,16:00:00,120,110,19.11
1208,Anyone enjoy,"Trevino, Henderson and Gonzalez Cinemas",2026-07-02,19:00:00,180,178,8.48
1209,While court,"Moore, Alexander and Reed Cinemas",2026-07-21,13:00:00,100,76,16.26
1210,Staff year,Anderson Inc Cinemas,2026-08-21,10:00:00,80,60,18.41
1211,Alone eight,Griffin-Hernandez Cinemas,2026-07-10,16:00:00,100,84,16.24
1212,Face nor market,Clark-Floyd Cinemas,2026-07-18,19:00:00,100,86,15.91
1213,Difference far whether,Woods-Mccarthy Cinemas,2026-06-26,19:00:00,300,295,9.27
1214,Until store,"Flowers, Morgan and Barnes Cinemas",2026-07-17,10:00:00,120,106,14.94
1215,Term four,Hunter Group Cinemas,2026-07-03,21:30:00,300,290,11.49
1216,Skin court,Peterson-Wagner Cinemas,2026-09-06,21:30:00,250,244,14.3
1217,Clearly ask her,"Short, Brooks and Lang Cinemas",2026-07-19,16:00:00,250,238,22.82
1218,Weight ball hot,Singleton-King Cinemas,2026-09-02,10:00:00,180,170,11.08
1219,Fear somebody,"Davis, Wood and Paul Cinemas",2026-09-04,21:30:00,180,167,10.08
1220,Clear open machine voice,"Bennett, Williams and Klein Cinemas",2026-07-11,21:30:00,80,60,17.58
1221,Sing soon,Jackson-Wood Cinemas,2026-08-30,21:30:00,300,294,22.39
1222,Performance one change,Knox and Sons Cinemas,2026-07-08,19:00:00,300,286,19.4
1223,Compare well,Hill-Guerra Cinemas,2026-07-08,19:00:00,200,194,21.83
1224,Else coach,Ochoa-Adams Cinemas,2026-06-29,16:00:00,120,91,11.92
1225,Might,Walker PLC Cinemas,2026-07-30,21:30:00,250,250,13.12
1226,Sign build,James Ltd Cinemas,2026-08-24,13:00:00,250,233,15.32
1227,Owner institution team,Ibarra Ltd Cinemas,2026-07-28,10:00:00,250,231,13.69
